STATE_CODE,SHRP_ID,CONSTRUCTION_NO,MRI,NEXT_MRI,NEXT_VISIT_DATE,YEARS_TO_NEXT,AADTT_ALL_TRUCKS_TREND,TOTAL_ANN_PRECIP,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR,PAVEMENT_AGE,SN,DIRECTION_OF_TRAVEL_EXP
29,1005,1,0.8880000114440918,0.8870000243186951,2005-05-13,0.919917864476386,860,1202.800048828125,13.399999618530272,183,60,30.11362080766598,4.462913385826772,Westbound
15,1006,1,2.4200000762939453,2.3320000171661377,1993-02-02,1.946611909650924,154,674.2999877929688,24.200000762939453,0,0,10.64476386036961,3.435944881889764,Southbound
15,1006,1,2.3320000171661377,2.6619999408721924,1995-03-21,2.127310061601643,188,701.7999877929688,23.799999237060547,0,0,12.591375770020534,3.435944881889764,Southbound
15,1006,1,2.6619999408721924,2.378999948501587,1997-02-20,1.9219712525667352,202,470.7999877929688,24.200000762939453,0,0,14.718685831622176,3.435944881889764,Southbound
15,1006,1,2.378999948501587,2.4119999408721924,1999-04-06,2.1218343600273784,229,936.0,24.200000762939453,0,0,16.640657084188913,3.435944881889764,Southbound
15,1006,1,2.4119999408721924,2.361999988555908,2001-09-05,2.4175222450376452,157,548.2999877929688,23.700000762939453,0,0,18.76249144421629,3.435944881889764,Southbound
15,1006,1,2.361999988555908,2.318000078201294,2003-03-13,1.516769336071184,220,518.2999877929688,24.0,0,0,21.180013689253936,3.435944881889764,Southbound
15,1006,1,2.318000078201294,2.424999952316284,2005-08-03,2.3928815879534566,182,700.4000244140625,24.399999618530277,0,0,22.69678302532512,3.435944881889764,Southbound
15,1008,1,1.807000041007996,1.875,1993-02-18,1.9767282683093772,351,786.5,23.700000762939453,0,0,6.825462012320329,3.8898031496062995,Eastbound
15,1008,1,1.875,1.8049999475479128,1995-03-29,2.105407255304586,258,738.0999755859375,23.399999618530277,0,0,8.802190280629706,3.8898031496062995,Eastbound
15,1008,1,1.8049999475479128,1.875,1997-02-10,1.8726899383983573,324,722.2999877929688,23.700000762939453,0,0,10.907597535934292,3.8898031496062995,Eastbound
15,1008,1,1.875,1.99399995803833,1999-03-30,2.130047912388775,289,1132.5,23.700000762939453,0,0,12.780287474332649,3.8898031496062995,Eastbound
15,1008,1,1.99399995803833,2.1029999256134038,2001-09-11,2.4531143052703626,377,584.5,22.700000762939453,0,0,14.910335386721425,3.8898031496062995,Eastbound
15,1008,1,2.1029999256134038,2.1689999103546143,2003-03-06,1.4811772758384667,357,822.0,23.200000762939453,0,0,17.363449691991786,3.8898031496062995,Eastbound
15,1008,1,2.1689999103546143,2.614000082015991,2005-08-08,2.425735797399042,491,501.5,22.899999618530277,0,0,18.844626967830255,3.8898031496062995,Eastbound
45,1008,1,1.4390000104904177,1.628999948501587,1992-05-21,1.8015058179329226,62,1645.0999755859375,16.299999237060547,1,53,20.254620123203285,2.720236220472441,Southbound
26,1010,1,1.1829999685287476,1.1929999589920044,1990-07-23,0.6461327857631759,200,768.5999755859375,7.900000095367432,656,91,14.414784394250514,3.894566929133859,Eastbound
26,1010,1,1.1990000009536743,2.263000011444092,1991-01-04,0.4517453798767967,78,926.5,9.5,275,113,15.06091718001369,3.894566929133859,Eastbound
26,1010,1,2.220999956130981,1.347000002861023,1991-06-27,0.47638603696098564,80,844.5999755859375,9.5,423,83,15.512662559890487,3.894566929133859,Eastbound
26,1010,1,1.371000051498413,1.2730000019073486,1992-09-24,1.2457221081451062,80,844.5999755859375,9.5,423,83,15.989048596851472,3.894566929133859,Eastbound
26,1010,1,1.2769999504089355,1.4470000267028809,1993-12-09,1.2073921971252566,82,891.2999877929688,8.100000381469727,333,113,17.234770704996578,3.894566929133859,Eastbound
26,1010,1,1.440999984741211,1.4539999961853027,1994-07-06,0.5722108145106092,130,797.2999877929688,7.900000095367432,517,95,18.442162902121833,3.894566929133859,Eastbound
26,1010,1,1.465999960899353,1.6410000324249268,1997-06-28,2.9787816563997263,184,928.5,8.0,689,88,19.014373716632445,3.894566929133859,Eastbound
23,1012,1,0.7089999914169312,0.7799999713897705,1991-08-14,1.8206707734428473,1690,1125.199951171875,7.199999809265137,734,95,4.213552361396304,7.325708661417323,Southbound
23,1012,1,0.7279999852180481,0.7289999723434448,1992-09-28,1.1252566735112937,1160,1318.4000244140625,8.699999809265137,451,103,6.034223134839151,7.325708661417323,Southbound
23,1012,1,0.6940000057220459,0.8080000281333923,1994-08-24,1.9028062970568105,1210,960.0999755859376,7.5,455,114,7.1594798083504445,7.325708661417323,Southbound
23,1012,1,0.8320000171661377,0.7910000085830688,1995-08-19,0.9856262833675564,1280,1171.5999755859375,7.900000095367432,673,89,9.062286105407255,7.325708661417323,Southbound
23,1012,1,0.8040000200271606,0.8050000071525574,1997-08-24,2.0150581793292264,1320,1119.0,7.800000190734863,542,109,10.047912388774812,7.325708661417323,Southbound
23,1012,1,0.8109999895095825,0.7720000147819519,1998-06-24,0.8323066392881588,1437,1062.9000244140625,7.099999904632568,524,114,12.062970568104038,7.325708661417323,Southbound
23,1012,1,0.781000018119812,0.7289999723434448,1999-10-05,1.2813141683778233,1530,1415.5999755859375,8.800000190734863,312,103,12.895277207392198,7.325708661417323,Southbound
23,1012,1,0.7870000004768372,0.8230000138282776,2001-05-06,1.5852156057494866,1854,1231.0999755859375,8.800000190734863,408,111,14.17659137577002,7.325708661417323,Southbound
23,1012,1,0.8109999895095825,0.800000011920929,2002-02-20,0.7939767282683093,1843,890.4000244140625,8.100000381469727,496,117,15.761806981519507,7.325708661417323,Southbound
